,loss,accuracy,val_loss,val_accuracy
0,2.8102715015411377,0.4222935140132904,0.8178142309188843,0.8327603340148926
1,1.0809119939804077,0.724609375,0.4387029707431793,0.8745088577270508
2,0.7919113039970398,0.7785075306892395,0.37547019124031067,0.884823203086853
3,0.6489692330360413,0.8190569281578064,0.35232070088386536,0.8882613182067871
4,0.5694860219955444,0.8331469893455505,0.36107978224754333,0.8806483149528503
5,0.51613849401474,0.8504464030265808,0.36919844150543213,0.8862966895103455
6,0.4807610809803009,0.858279824256897,0.37712109088897705,0.8784381151199341
7,0.42374250292778015,0.8734990358352661,0.34642738103866577,0.8887524604797363
8,0.4271925985813141,0.8713727593421936,0.3542593717575073,0.8855599164962769
9,0.36501890420913696,0.8887646794319153,0.3744417130947113,0.884332001209259
10,0.3418950140476227,0.8962053656578064,0.37163299322128296,0.8877701163291931
11,0.3263382315635681,0.8993851542472839,0.39752379059791565,0.8784381151199341
12,0.3070075511932373,0.9066685438156128,0.4067634046077728,0.8845776319503784
