,loss,accuracy,val_loss,val_accuracy
0,3.341623306274414,0.2772192358970642,1.4621323347091675,0.648821234703064
1,1.5043607950210571,0.6044583916664124,0.9627095460891724,0.7195481061935425
2,1.1554874181747437,0.6732989549636841,0.8003130555152893,0.7595776319503784
3,0.96803879737854,0.7194792628288269,0.7441719174385071,0.7708742618560791
4,0.8551174402236938,0.7488946318626404,0.7034940123558044,0.7819253206253052
5,0.7703467607498169,0.7687914371490479,0.6949012875556946,0.7838900089263916
6,0.7095024585723877,0.7891181707382202,0.7071303725242615,0.7811886072158813
7,0.6471883654594421,0.8025055527687073,0.6990627646446228,0.7888015508651733
8,0.6040905714035034,0.8146032691001892,0.681724488735199,0.7937131524085999
9,0.5574672222137451,0.8321051597595215,0.7020770311355591,0.791257381439209
10,0.5156278014183044,0.8435273766517639,0.6841122508049011,0.7942042946815491
11,0.48929908871650696,0.8518791198730469,0.6986653804779053,0.7969056963920593
12,0.4480475187301636,0.8621346354484558,0.6880315542221069,0.7937131524085999
13,0.4242549240589142,0.8686440587043762,0.7357842326164246,0.7888015508651733
14,0.4020783007144928,0.8763816952705383,0.7139331698417664,0.7969056963920593
15,0.37425723671913147,0.8855317831039429,0.7219303250312805,0.792976438999176
16,0.35929983854293823,0.8904446363449097,0.7401819825172424,0.7900294661521912
