,loss,accuracy,val_loss,val_accuracy
0,2.7477071285247803,0.44025906920433044,0.8899692296981812,0.7897164225578308
1,0.8829993605613708,0.7701267004013062,0.5716877579689026,0.8404427170753479
2,0.5822452902793884,0.8384182453155518,0.5347582697868347,0.8439013361930847
3,0.4355851113796234,0.8758593201637268,0.4999828338623047,0.8533548712730408
4,0.3316993713378906,0.9069939255714417,0.5184457302093506,0.8503574132919312
5,0.25369471311569214,0.9286404252052307,0.5167704224586487,0.8542771339416504
6,0.2059154212474823,0.9427873492240906,0.5468268394470215,0.8538159728050232
7,0.1665174961090088,0.9538094401359558,0.5682160258293152,0.8475905060768127
8,0.13731543719768524,0.9639225006103516,0.5927913188934326,0.847821056842804
9,0.11224425584077835,0.9689790606498718,0.6312262415885925,0.8418261408805847
10,0.09670993685722351,0.9756264090538025,0.6455799341201782,0.8397510051727295
