,loss,accuracy,val_loss,val_accuracy
0,1.8852269649505615,0.6149745583534241,0.4763525426387787,0.8614931106567383
1,0.5113569498062134,0.8604313135147095,0.3672420084476471,0.8909626603126526
2,0.3283715546131134,0.9028955698013306,0.3629706799983978,0.8887524604797363
3,0.2232886552810669,0.9353646636009216,0.39790162444114685,0.8870334029197693
4,0.17118200659751892,0.9518415331840515,0.4206666946411133,0.8894891738891602
5,0.13419948518276215,0.9631087779998779,0.4221234917640686,0.8867878317832947
6,0.10377402603626251,0.970620334148407,0.4342803657054901,0.8919450044631958
7,0.09217334538698196,0.9744971990585327,0.4760482907295227,0.8858054876327515
8,0.079433873295784,0.9770414233207703,0.4858029782772064,0.8840864300727844
9,0.07742094993591309,0.9783135652542114,0.5195261240005493,0.8764734864234924
10,0.06570543348789215,0.9816452860832214,0.5205222368240356,0.880893886089325
11,0.05655554682016373,0.9843711853027344,0.5299354195594788,0.8833497166633606
