,loss,accuracy,val_loss,val_accuracy
0,2.512615919113159,0.4599091410636902,0.7316883206367493,0.8182665705680847
1,0.9114902019500732,0.7493860721588135,0.4891911447048187,0.8471574783325195
2,0.6796297430992126,0.8019400835037231,0.45106440782546997,0.8578751087188721
3,0.5533521175384521,0.8341109752655029,0.4421120285987854,0.8609039783477783
4,0.4677334129810333,0.8615545034408569,0.4438491761684418,0.8606710433959961
5,0.41279056668281555,0.8758594989776611,0.4459289014339447,0.8643988966941833
6,0.35595741868019104,0.8920063972473145,0.43567514419555664,0.8730195760726929
7,0.3247719705104828,0.9009086489677429,0.4653770625591278,0.8567101359367371
8,0.2802761197090149,0.9151522517204285,0.473837673664093,0.8567101359367371
9,0.25892287492752075,0.9212303757667542,0.4917682707309723,0.8588070869445801
10,0.23904509842395782,0.9278609752655029,0.4797303080558777,0.8636999130249023
11,0.2271779626607895,0.9317288994789124,0.5040075182914734,0.8597390651702881
