,loss,accuracy,val_loss,val_accuracy
0,2.8741657733917236,0.38500115275382996,1.1214087009429932,0.727668821811676
1,1.0549288988113403,0.7234839797019958,0.7312745451927185,0.7886710166931152
2,0.7076353430747986,0.8045884370803833,0.6262819170951843,0.8100217580795288
3,0.5213191509246826,0.856986403465271,0.5936475992202759,0.8161219954490662
4,0.39073294401168823,0.8921489715576172,0.5918257832527161,0.8176470398902893
5,0.29964640736579895,0.9186073541641235,0.6040658950805664,0.8185185194015503
6,0.22674952447414398,0.9411459565162659,0.6059848070144653,0.8235294222831726
7,0.18052878975868225,0.9541157484054565,0.6400150656700134,0.8185185194015503
8,0.14274786412715912,0.9644339680671692,0.6433953046798706,0.8187363743782043
9,0.12301764637231827,0.9699100852012634,0.6663355231285095,0.8128540515899658
10,0.09839063137769699,0.9773460626602173,0.6925703287124634,0.8150326609611511
11,0.08743199706077576,0.9786142706871033,0.7071483731269836,0.8132897615432739
