,loss,accuracy,val_loss,val_accuracy
0,3.4912261962890625,0.27752575278282166,1.543817400932312,0.6397347450256348
1,1.5330966711044312,0.5996683835983276,0.907805860042572,0.7428781986236572
2,1.1643593311309814,0.6718865036964417,0.7705042362213135,0.7784872055053711
3,0.9942471981048584,0.7131540179252625,0.7003412842750549,0.7870824933052063
4,0.8983897566795349,0.7368582487106323,0.6845621466636658,0.790766179561615
5,0.8143675327301025,0.7550970315933228,0.6940403580665588,0.791257381439209
6,0.7591772079467773,0.7718619704246521,0.6527438759803772,0.8047642707824707
7,0.7145585417747498,0.7792311310768127,0.6640594005584717,0.7964145541191101
8,0.6613203287124634,0.7982068061828613,0.645116925239563,0.8055009841918945
9,0.6212776303291321,0.8098133206367493,0.6619817018508911,0.800589382648468
10,0.6052906513214111,0.8127610087394714,0.6463066339492798,0.8084479570388794
11,0.5539868474006653,0.8290960192680359,0.6493790149688721,0.8020628690719604
12,0.5228281021118164,0.837693452835083,0.656649649143219,0.8099214434623718
13,0.4948495030403137,0.8486244082450867,0.6698306202888489,0.8084479570388794
14,0.47084781527519226,0.8538442850112915,0.6492613554000854,0.8116405010223389
15,0.45232707262039185,0.8575902581214905,0.6568912267684937,0.8099214434623718
16,0.42670461535453796,0.8682141900062561,0.6939923763275146,0.8013261556625366
17,0.4091165363788605,0.8699950575828552,0.6685303449630737,0.8067288994789124
18,0.3863626718521118,0.879697859287262,0.7047131657600403,0.8037819266319275
19,0.36500805616378784,0.8857895731925964,0.7058988213539124,0.8015717267990112
