,loss,accuracy,val_loss,val_accuracy
0,3.0272459983825684,0.3746946156024933,1.2711769342422485,0.7117823362350464
1,1.0630788803100586,0.7212090492248535,0.7086279988288879,0.8007839322090149
2,0.7120423913002014,0.7970001697540283,0.6118514537811279,0.8169241547584534
3,0.542451024055481,0.8425089716911316,0.5791484117507935,0.8259165287017822
4,0.4323055148124695,0.8763706684112549,0.574180006980896,0.827530562877655
5,0.3482787013053894,0.8999488949775696,0.5821087956428528,0.8326031565666199
6,0.2790296971797943,0.9195500016212463,0.6103584170341492,0.8284528255462646
7,0.22775915265083313,0.9369922280311584,0.6055686473846436,0.8296056985855103
8,0.18958698213100433,0.9488097429275513,0.6529841423034668,0.8203827738761902
9,0.16451679170131683,0.9549457430839539,0.6352226734161377,0.8319114446640015
10,0.13174115121364594,0.9680131673812866,0.6881029605865479,0.8201521635055542
