,loss,accuracy,val_loss,val_accuracy
0,2.127243995666504,0.563281238079071,0.5110584497451782,0.8639489412307739
1,0.7062003016471863,0.8050692677497864,0.4028770923614502,0.881385087966919
2,0.5462000966072083,0.8398222923278809,0.38301679491996765,0.8853143453598022
3,0.4520333707332611,0.861640989780426,0.3768576383590698,0.8867878317832947
4,0.3942062258720398,0.8843088746070862,0.36802953481674194,0.8944007754325867
5,0.3469357490539551,0.8936503529548645,0.3747885525226593,0.8904715180397034
6,0.30944669246673584,0.9056702256202698,0.3824993669986725,0.8971021771430969
7,0.27536454796791077,0.9174287915229797,0.40298008918762207,0.8894891738891602
8,0.2468978762626648,0.9236347079277039,0.4166513979434967,0.8867878317832947
9,0.21737687289714813,0.9327725768089294,0.42035388946533203,0.8875245451927185
10,0.21362531185150146,0.9333681464195251,0.426693856716156,0.8784381151199341
11,0.19308258593082428,0.9400966763496399,0.4162490665912628,0.8936640620231628
