,loss,accuracy,val_loss,val_accuracy
0,2.841749668121338,0.4287618100643158,0.9515235424041748,0.7706286907196045
1,0.9407086372375488,0.7573903799057007,0.6069227457046509,0.8192534446716309
2,0.6106598973274231,0.8286285400390625,0.5462270379066467,0.8293222188949585
3,0.4439449608325958,0.8730918169021606,0.524928629398346,0.8347249627113342
4,0.3463742434978485,0.8995638489723206,0.5215613842010498,0.8386542201042175
5,0.2691578269004822,0.9236127734184265,0.5597570538520813,0.8352161049842834
6,0.22020649909973145,0.9392415881156921,0.5764954090118408,0.8371807336807251
7,0.17401088774204254,0.952386736869812,0.5795895457267761,0.8406188488006592
8,0.1461872160434723,0.9610491991043091,0.5943763256072998,0.8369351625442505
9,0.12456320226192474,0.9652895331382751,0.6319931745529175,0.8344793915748596
10,0.11209502816200256,0.9691664576530457,0.6425584554672241,0.8344793915748596
11,0.09394582360982895,0.9740126132965088,0.654790461063385,0.8393909335136414
12,0.08608739078044891,0.9776471853256226,0.6806991696357727,0.8352161049842834
