,loss,accuracy,val_loss,val_accuracy
0,2.162426710128784,0.5452530980110168,0.6366449594497681,0.8420566916465759
1,0.6470272541046143,0.8237031698226929,0.4726545512676239,0.8595803380012512
2,0.39114198088645935,0.8955740928649902,0.4662151336669922,0.8635001182556152
3,0.2551402449607849,0.9317084550857544,0.4922311305999756,0.8639612793922424
4,0.1818990260362625,0.9526731371879578,0.5022676587104797,0.8639612793922424
5,0.12809264659881592,0.9679563641548157,0.521590530872345,0.865114152431488
6,0.09416808187961578,0.9775012731552124,0.5586878061294556,0.861194372177124
7,0.08584017306566238,0.9772740006446838,0.5837264657020569,0.855430006980896
8,0.07336029410362244,0.9807965159416199,0.6165977716445923,0.8545077443122864
9,0.05984077230095863,0.984773576259613,0.6312376856803894,0.8485127687454224
10,0.05408536270260811,0.9862507581710815,0.6314283013343811,0.8503574132919312
