,loss,accuracy,val_loss,val_accuracy
0,1.9473530054092407,0.6060903668403625,0.47283580899238586,0.8751164674758911
1,0.49690043926239014,0.8702725768089294,0.3593754172325134,0.8925908803939819
2,0.2822886109352112,0.925773561000824,0.35374242067337036,0.8925908803939819
3,0.17529354989528656,0.9546905755996704,0.39954233169555664,0.8856011033058167
4,0.12592291831970215,0.9689955711364746,0.3983250558376312,0.8881640434265137
5,0.09240686893463135,0.9776522517204285,0.5204905271530151,0.8709226250648499
6,0.07149592787027359,0.9832391738891602,0.4781249463558197,0.8790773749351501
7,0.0673932433128357,0.9830549955368042,0.5047482252120972,0.8755824565887451
8,0.060372110456228256,0.9851424098014832,0.5092819333076477,0.8762814402580261
9,0.053619857877492905,0.9866772890090942,0.5159136056900024,0.8781453967094421
