,loss,accuracy,val_loss,val_accuracy
0,2.830004930496216,0.3907732367515564,1.133635401725769,0.7235416173934937
1,1.0405272245407104,0.727458655834198,0.7410269379615784,0.7864883542060852
2,0.6966308355331421,0.8026816844940186,0.6298268437385559,0.8113903403282166
3,0.5234282612800598,0.8537583351135254,0.5977140665054321,0.814157247543335
4,0.3880026936531067,0.8939265012741089,0.5942644476890564,0.8132349252700806
5,0.29863855242729187,0.9177887439727783,0.6077285408973694,0.8185381889343262
6,0.23137961328029633,0.9394920468330383,0.6208497881889343,0.8153101205825806
7,0.17523692548274994,0.9567638039588928,0.6358371376991272,0.8127738237380981
8,0.14086250960826874,0.9650020003318787,0.656135618686676,0.8164629936218262
9,0.11507302522659302,0.9719902276992798,0.6933349967002869,0.812312662601471
10,0.10362139344215393,0.973581075668335,0.7014372944831848,0.8139266967773438
