,loss,accuracy,val_loss,val_accuracy
0,2.7350120544433594,0.44025906920433044,0.9108117818832397,0.7770348191261292
1,0.8895811438560486,0.7678540945053101,0.5954842567443848,0.825455367565155
2,0.5848426222801208,0.8377364873886108,0.5633042454719543,0.8381369709968567
3,0.4295556843280792,0.8778478503227234,0.539141058921814,0.8409038782119751
4,0.33207079768180847,0.9053462743759155,0.5477489233016968,0.8436707258224487
5,0.25399595499038696,0.9293221831321716,0.570891797542572,0.8420566916465759
6,0.2055487036705017,0.9420487284660339,0.5926293730735779,0.8409038782119751
7,0.16388985514640808,0.9558547735214233,0.6274372935295105,0.8379063606262207
8,0.1331256479024887,0.963070273399353,0.6225725412368774,0.8480516672134399
9,0.11273512244224548,0.9697744250297546,0.6668981313705444,0.8374452590942383
10,0.09721631556749344,0.9755695462226868,0.6670092344284058,0.8406732678413391
11,0.08363667130470276,0.9768763184547424,0.6844096779823303,0.8397510051727295
12,0.07385841757059097,0.9814783334732056,0.7275249361991882,0.8385981321334839
13,0.06599406898021698,0.9838645458221436,0.7496334910392761,0.8367534875869751
