,loss,accuracy,val_loss,val_accuracy
0,3.1426265239715576,0.36419451236724854,1.4139245748519897,0.6910530924797058
1,1.1484466791152954,0.6991036534309387,0.7825422286987305,0.7779589891433716
2,0.7838045358657837,0.7775663137435913,0.6887142658233643,0.7935694456100464
3,0.5972660183906555,0.8271119594573975,0.6426907777786255,0.8028891086578369
4,0.46986931562423706,0.8618000745773315,0.6363880634307861,0.8040540814399719
5,0.38000375032424927,0.8906556963920593,0.6471254229545593,0.8031221032142639
6,0.31061267852783203,0.9101178646087646,0.6461794376373291,0.8026561141014099
7,0.25509724020957947,0.9271856546401978,0.6507955193519592,0.8084809184074402
8,0.20250199735164642,0.946832001209259,0.6847548484802246,0.8063839673995972
9,0.17794881761074066,0.9516822099685669,0.7044793963432312,0.8012581467628479
10,0.14500801265239716,0.9634086489677429,0.726932942867279,0.7970643043518066
11,0.13334761559963226,0.9646979570388794,0.7399488091468811,0.8010251522064209
12,0.1161542758345604,0.9699165225028992,0.7551190257072449,0.7986952662467957
