,loss,accuracy,val_loss,val_accuracy
0,2.6137077808380127,0.45996811985969543,0.7163807153701782,0.8138507008552551
1,0.9352648854255676,0.7465610504150391,0.4824311137199402,0.8548624515533447
2,0.7200631499290466,0.7949520945549011,0.4573383927345276,0.8548624515533447
3,0.601554274559021,0.8232007026672363,0.4118659496307373,0.866895854473114
4,0.5239548087120056,0.8448784351348877,0.41349083185195923,0.8666502833366394
5,0.4799288511276245,0.8552566766738892,0.42284101247787476,0.8644400835037231
6,0.42409247159957886,0.87239009141922,0.40982258319854736,0.8710707426071167
7,0.39173710346221924,0.8790837526321411,0.4196091890335083,0.866895854473114
8,0.36009645462036133,0.8890935778617859,0.4138665497303009,0.8698428273200989
9,0.32193857431411743,0.8994104862213135,0.42064592242240906,0.8671414256095886
10,0.3078947365283966,0.9017440676689148,0.433811753988266,0.8698428273200989
11,0.2712959945201874,0.9162368178367615,0.43147608637809753,0.8681237697601318
