,loss,accuracy,val_loss,val_accuracy
0,2.761465072631836,0.4181003272533417,1.021355152130127,0.7534381151199341
1,0.9364098906517029,0.7587836384773254,0.6538358926773071,0.8020628690719604
2,0.5886886119842529,0.8395929336547852,0.5824816226959229,0.8187623023986816
3,0.41114184260368347,0.8884783387184143,0.564643919467926,0.8271119594573975
4,0.29661038517951965,0.920826256275177,0.5816089510917664,0.8194990158081055
5,0.21933268010616302,0.9438453912734985,0.5881073474884033,0.8258841037750244
6,0.17218153178691864,0.9546886086463928,0.6186944246292114,0.8236738443374634
7,0.13800986111164093,0.9661376476287842,0.6372660994529724,0.8140962719917297
8,0.10286850482225418,0.9771019816398621,0.6836805939674377,0.8175343871116638
9,0.09753717482089996,0.975102961063385,0.6957062482833862,0.8170432448387146
