,loss,accuracy,val_loss,val_accuracy
0,3.0150673389434814,0.37946707010269165,1.1552832126617432,0.7127046585083008
1,1.0449415445327759,0.7258678674697876,0.6823423504829407,0.7968642115592957
2,0.7055391073226929,0.80120450258255,0.6123363375663757,0.8125432133674622
3,0.5435523390769958,0.8453496694564819,0.589388370513916,0.8176158666610718
4,0.429860383272171,0.8789841532707214,0.5712064504623413,0.8266082406044006
5,0.34295040369033813,0.9020510315895081,0.5728790163993835,0.8229190707206726
6,0.27798742055892944,0.9222203493118286,0.5829378366470337,0.8284528255462646
7,0.22675581276416779,0.937219500541687,0.5847674608230591,0.8298363089561462
8,0.18736498057842255,0.9478438496589661,0.6124768257141113,0.8213050365447998
9,0.15199510753154755,0.9605703949928284,0.6358264088630676,0.8231496214866638
10,0.13116595149040222,0.964888334274292,0.6481953263282776,0.8263776898384094
11,0.11355730891227722,0.9687517881393433,0.6793586015701294,0.823610782623291
12,0.09643031656742096,0.9754559397697449,0.6801486611366272,0.823841392993927
