,loss,accuracy,val_loss,val_accuracy
0,2.558458089828491,0.4666828215122223,0.8113481998443604,0.8023084402084351
1,0.8185457587242126,0.7872546911239624,0.5576428771018982,0.8364440202713013
2,0.5132958292961121,0.8595832586288452,0.506384551525116,0.8455304503440857
3,0.35377997159957886,0.9028350114822388,0.4928559958934784,0.8472495079040527
4,0.25473564863204956,0.9326993227005005,0.5133631229400635,0.8457760214805603
5,0.189083069562912,0.9504482746124268,0.5245168209075928,0.8452848792076111
6,0.1503019779920578,0.9614126682281494,0.5372706055641174,0.8447937369346619
7,0.11973873525857925,0.9705597162246704,0.5669849514961243,0.8433202505111694
8,0.09635802358388901,0.9769203066825867,0.6029471158981323,0.84012770652771
9,0.08360487967729568,0.9800096750259399,0.6175404191017151,0.8330059051513672
