,loss,accuracy,val_loss,val_accuracy
0,2.6972460746765137,0.4626847505569458,0.788346529006958,0.8170432448387146
1,0.8422507047653198,0.7821662425994873,0.5135819911956787,0.8489685654640198
2,0.5546665787696838,0.8450448513031006,0.48612186312675476,0.8497052788734436
3,0.4009869694709778,0.8866004347801208,0.47917410731315613,0.8509331941604614
4,0.30756092071533203,0.9120426177978516,0.4894336760044098,0.8543713092803955
5,0.2422834187746048,0.9331233501434326,0.4936969578266144,0.8555992245674133
6,0.18684613704681396,0.9494184851646423,0.5064724683761597,0.8565815091133118
7,0.15475378930568695,0.9574145674705505,0.5247973799705505,0.8524066805839539
8,0.13382349908351898,0.9630482196807861,0.5826708078384399,0.8361984491348267
9,0.11210369318723679,0.9711049199104309,0.5880886912345886,0.8484774231910706
10,0.10085226595401764,0.9735279679298401,0.6241070032119751,0.8425834774971008
11,0.09189371019601822,0.9750424027442932,0.6293453574180603,0.8445481061935425
