,loss,accuracy,val_loss,val_accuracy
0,1.640282154083252,0.6393386721611023,0.4500613510608673,0.8671892881393433
1,0.5029216408729553,0.8609738349914551,0.4681832194328308,0.8713396191596985
2,0.30805060267448425,0.9136980772018433,0.49659234285354614,0.8697256445884705
3,0.19945290684700012,0.9435827732086182,0.5261685252189636,0.8724924921989441
4,0.14293743669986725,0.958354651927948,0.5816190838813782,0.8741065263748169
5,0.10978000611066818,0.9702289700508118,0.6171303987503052,0.8704173564910889
6,0.09962055087089539,0.9715356826782227,0.6814979910850525,0.8531242609024048
7,0.07468953728675842,0.980114758014679,0.6732735633850098,0.8660364151000977
8,0.07258641719818115,0.980057954788208,0.6869155168533325,0.8625777959823608
9,0.06711425632238388,0.9826714396476746,0.7010312676429749,0.8621166944503784
