,loss,accuracy,val_loss,val_accuracy
0,2.346482515335083,0.5140625238418579,0.581583559513092,0.8688604831695557
1,0.7712041735649109,0.7937679886817932,0.3779923617839813,0.8889980316162109
2,0.538580060005188,0.8471387624740601,0.3457745313644409,0.8951375484466553
3,0.4375154972076416,0.873856782913208,0.3311045467853546,0.8975933194160461
4,0.3653434216976166,0.8922785520553589,0.3532019555568695,0.8926817178726196
5,0.3185942471027374,0.9063234925270081,0.3376224935054779,0.8998035192489624
6,0.27767014503479004,0.9159263372421265,0.35170990228652954,0.8926817178726196
7,0.23103153705596924,0.9313430786132812,0.3674491345882416,0.8956286907196045
8,0.22131916880607605,0.9335641264915466,0.3825100362300873,0.8904715180397034
9,0.19413946568965912,0.9415754079818726,0.3962674140930176,0.8892436027526855
10,0.175955131649971,0.9481316804885864,0.40396830439567566,0.8902259469032288
