,loss,accuracy,val_loss,val_accuracy
0,2.6069421768188477,0.46070727705955505,0.7286756634712219,0.8161696195602417
1,0.9350497126579285,0.7450270056724548,0.4932916462421417,0.8473904728889465
2,0.7076005339622498,0.7962303757667542,0.46587473154067993,0.8539142608642578
3,0.6105018854141235,0.820604145526886,0.49656906723976135,0.8497204184532166
4,0.5191564559936523,0.8431360721588135,0.44514763355255127,0.8630009293556213
5,0.4673706889152527,0.8609405755996704,0.44791731238365173,0.8636999130249023
6,0.42146119475364685,0.8692288994789124,0.4365159571170807,0.8634669184684753
7,0.38612672686576843,0.87862229347229,0.45447856187820435,0.8643988966941833
8,0.34083351492881775,0.8951989412307739,0.4463745057582855,0.8662627935409546
9,0.30647456645965576,0.9033644199371338,0.47236835956573486,0.8613699674606323
10,0.290200412273407,0.9080918431282043,0.4686737060546875,0.8632339239120483
11,0.2767263352870941,0.9145997166633606,0.49600210785865784,0.8634669184684753
12,0.25088921189308167,0.9212303757667542,0.4914315342903137,0.8648648858070374
13,0.23641927540302277,0.9268172979354858,0.4738004207611084,0.8702237010002136
14,0.22465689480304718,0.9309307336807251,0.5118784308433533,0.8639329075813293
15,0.20631809532642365,0.935412585735321,0.5204366445541382,0.8641659021377563
16,0.19173969328403473,0.9389120936393738,0.5061371326446533,0.8660297989845276
17,0.1853560507297516,0.9424729943275452,0.5324541330337524,0.8643988966941833
18,0.16971327364444733,0.948735237121582,0.5235680937767029,0.8646318912506104
