,loss,accuracy,val_loss,val_accuracy
0,2.5717484951019287,0.4534401595592499,0.8995445966720581,0.7834908962249756
1,0.8620732426643372,0.7713766098022461,0.6111026406288147,0.821766197681427
2,0.5567713379859924,0.8467700481414795,0.5461306571960449,0.8385981321334839
3,0.38544973731040955,0.8939833045005798,0.5436758399009705,0.8402121067047119
4,0.2796003222465515,0.926197350025177,0.5554155111312866,0.8383675217628479
5,0.20320232212543488,0.9466507434844971,0.5765904784202576,0.8372146487236023
6,0.1551082283258438,0.9610249400138855,0.6023610234260559,0.8406732678413391
7,0.11576447635889053,0.9703993797302246,0.6439276337623596,0.8305280208587646
8,0.09320537745952606,0.9774444699287415,0.6543125510215759,0.8328337669372559
9,0.08380342274904251,0.9796602725982666,0.6799584031105042,0.8307585716247559
10,0.07605457305908203,0.9808533787727356,0.7154241800308228,0.8231496214866638
11,0.06334201991558075,0.9844895005226135,0.7246019244194031,0.8309891819953918
